PermitNo,ContactID,ContactTypeCode,ProductType,ContactPriority,DateCreated
FA0009492,1808,MAILING,FOG,1,2015-03-20 08:10:03.203
FA0009494,1809,MAILING,FOG,1,2015-03-20 08:10:03.210
FA0009506,1810,MAILING,FOG,1,2015-03-20 08:10:03.217
FA0009530,1811,MAILING,FOG,1,2015-03-20 08:10:03.220
FA0009531,1812,MAILING,FOG,1,2015-03-20 08:10:03.223
FA0009552,1813,MAILING,FOG,1,2015-03-20 08:10:03.230
FA0009558,1815,MAILING,FOG,1,2015-03-20 08:10:03.240
FA0009559,1816,MAILING,FOG,1,2015-03-20 08:10:03.247
FA0009561,1817,MAILING,FOG,1,2015-03-20 08:10:03.263
FA0009564,1818,MAILING,FOG,1,2015-03-20 08:10:03.270
FA0009566,1819,MAILING,FOG,1,2015-03-20 08:10:03.277
FA0009567,1820,MAILING,FOG,1,2015-03-20 08:10:03.280
FA0009568,1821,MAILING,FOG,1,2015-03-20 08:10:03.310
FA0009579,1822,MAILING,FOG,1,2015-03-20 08:10:03.320
FA0009587,1823,MAILING,FOG,1,2015-03-20 08:10:03.327
FA0009588,1824,MAILING,FOG,1,2015-03-20 08:10:03.343
FA0009594,1825,MAILING,FOG,1,2015-03-20 08:10:03.353
FA0009600,1826,MAILING,FOG,1,2015-03-20 08:10:03.363
FA0009603,1827,MAILING,FOG,1,2015-03-20 08:10:03.370
FA0009605,1828,MAILING,FOG,1,2015-03-20 08:10:03.373
FA0009630,1829,MAILING,FOG,1,2015-03-20 08:10:03.380
FA0009631,1830,MAILING,FOG,1,2015-03-20 08:10:03.383
FA0009642,1831,MAILING,FOG,1,2015-03-20 08:10:03.387
FA0009643,1832,MAILING,FOG,1,2015-03-20 08:10:03.390
FA0009645,1833,MAILING,FOG,1,2015-03-20 08:10:03.393
FA0009651,1834,MAILING,FOG,1,2015-03-20 08:10:03.397
FA0009658,1835,MAILING,FOG,1,2015-03-20 08:10:03.400
FA0009665,1837,MAILING,FOG,1,2015-03-20 08:10:03.410
FA0009666,1838,MAILING,FOG,1,2015-03-20 08:10:03.413
FA0009667,1839,MAILING,FOG,1,2015-03-20 08:10:03.417
FA0009670,1840,MAILING,FOG,1,2015-03-20 08:10:03.420
FA0009674,1841,MAILING,FOG,1,2015-03-20 08:10:03.423
FA0009676,1842,MAILING,FOG,1,2015-03-20 08:10:03.430
FA0009680,1843,MAILING,FOG,1,2015-03-20 08:10:03.433
FA0009683,1844,MAILING,FOG,1,2015-03-20 08:10:03.440
FA0009684,1845,MAILING,FOG,1,2015-03-20 08:10:03.440
FA0009685,1846,MAILING,FOG,1,2015-03-20 08:10:03.447
FA0009688,1847,MAILING,FOG,1,2015-03-20 08:10:03.450
FA0009690,1848,MAILING,FOG,1,2015-03-20 08:10:03.467
FA0009694,1849,MAILING,FOG,1,2015-03-20 08:10:03.470
FA0009699,1851,MAILING,FOG,1,2015-03-20 08:10:03.480
FA0009715,1852,MAILING,FOG,1,2015-03-20 08:10:03.483
FA0009719,1853,MAILING,FOG,1,2015-03-20 08:10:03.487
FA0009729,1855,MAILING,FOG,1,2015-03-20 08:10:03.497
FA0009730,1856,MAILING,FOG,1,2015-03-20 08:10:03.500
FA0009731,1857,MAILING,FOG,1,2015-03-20 08:10:03.503
FA0009736,1859,MAILING,FOG,1,2015-03-20 08:10:03.513
FA0009737,1860,MAILING,FOG,1,2015-03-20 08:10:03.517
FA0009739,1861,MAILING,FOG,1,2015-03-20 08:10:03.520
FA0009740,1862,MAILING,FOG,1,2015-03-20 08:10:03.527
FA0009742,1863,MAILING,FOG,1,2015-03-20 08:10:03.530
FA0009754,1864,Building Manager,FOG,1,2015-03-20 08:10:03.533
FA0009760,1866,MAILING,FOG,1,2015-03-20 08:10:03.550
FA0009761,1867,MAILING,FOG,1,2015-03-20 08:10:03.560
FA0009762,1868,MAILING,FOG,1,2015-03-20 08:10:03.570
FA0009763,1869,MAILING,FOG,1,2015-03-20 08:10:03.577
FA0009765,1870,MAILING,FOG,1,2015-03-20 08:10:03.580
FA0009773,1871,MAILING,FOG,1,2015-03-20 08:10:03.590
FA0009774,1872,MAILING,FOG,1,2015-03-20 08:10:03.610
FA0009775,1873,MAILING,FOG,1,2015-03-20 08:10:03.627
FA0009776,1874,MAILING,FOG,1,2015-03-20 08:10:03.643
FA0009777,1875,MAILING,FOG,1,2015-03-20 08:10:03.677
FA0009778,1876,MAILING,FOG,1,2015-03-20 08:10:03.690
FA0009779,1877,MAILING,FOG,1,2015-03-20 08:10:03.700
FA0009780,1878,MAILING,FOG,1,2015-03-20 08:10:03.717
FA0009784,1879,MAILING,FOG,1,2015-03-20 08:10:03.720
FA0009785,1880,MAILING,FOG,1,2015-03-20 08:10:03.727
FA0009786,1881,MAILING,FOG,1,2015-03-20 08:10:03.730
FA0009788,1882,MAILING,FOG,1,2015-03-20 08:10:03.733
FA0009789,1883,MAILING,FOG,1,2015-03-20 08:10:03.740
FA0009790,1884,MAILING,FOG,1,2015-03-20 08:10:03.743
FA0009792,1886,MAILING,FOG,1,2015-03-20 08:10:03.750
FA0009794,1887,MAILING,FOG,1,2015-03-20 08:10:03.773
FA0009795,1888,MAILING,FOG,1,2015-03-20 08:10:03.777
FA0009796,1889,MAILING,FOG,1,2015-03-20 08:10:03.783
FA0009797,1890,MAILING,FOG,1,2015-03-20 08:10:03.787
FA0009798,1891,MAILING,FOG,1,2015-03-20 08:10:03.790
FA0009811,1892,MAILING,FOG,1,2015-03-20 08:10:03.797
FA0009812,1893,MAILING,FOG,1,2015-03-20 08:10:03.800
FA0009813,1894,MAILING,FOG,1,2015-03-20 08:10:03.803
FA0009818,1895,MAILING,FOG,1,2015-03-20 08:10:03.810
FA0009825,1897,MAILING,FOG,1,2015-03-20 08:10:03.817
FA0009826,1898,MAILING,FOG,1,2015-03-20 08:10:03.820
FA0009827,1899,MAILING,FOG,1,2015-03-20 08:10:03.827
FA0009831,1900,MAILING,FOG,1,2015-03-20 08:10:03.830
FA0009832,1901,MAILING,FOG,1,2015-03-20 08:10:03.837
FA0009837,1902,MAILING,FOG,1,2015-03-20 08:10:03.840
FA0009838,1903,MAILING,FOG,1,2015-03-20 08:10:03.847
FA0009839,1904,MAILING,FOG,1,2015-03-20 08:10:03.850
FA0009840,1905,MAILING,FOG,1,2015-03-20 08:10:03.870
FA0009842,1906,MAILING,FOG,1,2015-03-20 08:10:03.877
FA0009852,1907,MAILING,FOG,1,2015-03-20 08:10:03.880
FA0009855,1908,MAILING,FOG,1,2015-03-20 08:10:03.887
FA0009859,1909,MAILING,FOG,1,2015-03-20 08:10:04.027
FA0009903,1910,MAILING,FOG,1,2015-03-20 08:10:04.033
FA0009904,1911,MAILING,FOG,1,2015-03-20 08:10:04.040
FA0009908,1912,MAILING,FOG,1,2015-03-20 08:10:04.047
FA0009909,1913,MAILING,FOG,1,2015-03-20 08:10:04.053
FA0009924,1915,MAILING,FOG,1,2015-03-20 08:10:04.073
FA0009929,1916,MAILING,FOG,1,2015-03-20 08:10:04.080
FA0009930,1917,MAILING,FOG,1,2015-03-20 08:10:04.083
FA0009935,1918,MAILING,FOG,1,2015-03-20 08:10:04.087
FA0009936,1919,MAILING,FOG,1,2015-03-20 08:10:04.090
FA0009937,1920,MAILING,FOG,1,2015-03-20 08:10:04.097
FA0009940,1921,MAILING,FOG,1,2015-03-20 08:10:04.100
FA0009943,1922,MAILING,FOG,1,2015-03-20 08:10:04.103
FA0009946,1923,MAILING,FOG,1,2015-03-20 08:10:04.123
FA0009951,1925,MAILING,FOG,1,2015-03-20 08:10:04.130
FA0009955,1926,MAILING,FOG,1,2015-03-20 08:10:04.137
FA0009958,1927,MAILING,FOG,1,2015-03-20 08:10:04.140
FA0009960,1928,MAILING,FOG,1,2015-03-20 08:10:04.147
FA0006381,2009,F_OWNER,FOG,1,2015-12-23 11:09:17.663
FA0004292,2015,Operations,FOG,1,2016-03-09 11:43:12.360
FA0004292,2017,MAILING,FOG,2,2016-03-14 12:04:32.513
FA0010993,2020,MAILING,FOG,1,2016-04-08 08:35:02.187
FA0010006,2021,MAILING,FOG,1,2016-04-08 08:39:12.940
FA0000468,2022,MAILING,FOG,1,2016-04-14 08:37:08.147
FA0001326,2023,MAILING,FOG,1,2016-04-14 08:44:57.713
FA0010006,2024,MAILING,FOG,1,2016-04-18 08:40:04.167
FOG-0005,2026,MAILING,FOG,1,2016-04-20 09:46:05.330
FOG-0006,2027,MAILING,FOG,1,2016-04-21 08:34:36.300
FA0001326,2028,MAILING,FOG,1,2016-04-25 08:36:15.837
FA0000474,2029,MAILING,FOG,2,2016-04-29 11:42:07.873
FOG-0007,2030,MAILING,FOG,1,2016-05-05 08:27:36.480
AK-215030051,2032,OWNER,FOG,1,2016-05-05 10:49:02.710
FA0007205,2035,MAILING,FOG,1,2016-05-11 13:05:03.727
FOG-0010,2036,MAILING,FOG,1,2016-05-11 13:28:46.980
FOG-0011,2037,MAILING,FOG,1,2016-05-12 15:47:57.670
FOG-0012,2038,MAILING,FOG,1,2016-05-13 08:16:17.250
FA0003009,2039,MAILING,FOG,2,2016-05-13 09:35:00.357
FA0008487,2040,MAILING,FOG,2,2016-05-13 10:33:12.823
FOG-0013,2041,MAILING,FOG,1,2016-05-16 09:18:10.293
FOG-0014,2042,MAILING,FOG,1,2016-05-17 11:32:58.323
FOG-0015,2043,MAILING,FOG,1,2016-05-18 12:01:23.377
FOG-0015,2044,MAILING,FOG,1,2016-05-18 12:04:23.133
FOG-0016,2046,MAILING,FOG,1,2016-05-19 13:26:14.047
FOG-0017,2047,MAILING,FOG,1,2016-05-19 13:39:32.380
FA0009903,2048,MAILING,FOG,1,2016-05-19 14:06:13.923
FOG-0018,2049,MAILING,FOG,1,2016-05-20 09:02:32.987
FOG-0019,2050,MAILING,FOG,1,2016-05-20 09:23:44.870
FA0003033,2051,MAILING,FOG,1,2016-06-22 07:52:16.980
FA0000352,2051,MAILING,FOG,1,2016-06-22 07:51:57.240
FA0000274,2051,MAILING,FOG,1,2016-06-22 07:50:46.507
FA0003445,2052,MAILING,FOG,1,2016-06-22 07:55:00.680
FA0001404,2053,MAILING,FOG,1,2016-06-22 09:19:40.053
AK-215030051,2053,MAILING,FOG,1,2016-06-22 09:20:40.943
FA0008885,2053,MAILING,FOG,1,2016-06-22 09:20:08.547
FA0009825,2053,Billing,FOG,1,2016-06-22 09:14:32.437
FA0000284,2054,F_OWNER,FOG,1,2016-06-22 09:56:56.160
FOG-0020,2055,MAILING,FOG,1,2016-06-24 10:16:29.070
2016 SSO,2058,MAILING,FOG,1,2016-08-04 07:42:05.503
FA0012213,2110,MAILING,FOG,1,2017-02-08 09:11:59.540
FA0010215,2111,MAILING,FOG,1,2017-02-08 09:24:48.727
FA0012415,2112,MAILING,FOG,1,2017-02-08 10:01:29.097
FA0008346,2113,OWNER,FOG,1,2017-02-14 09:05:35.363
FA0008648,2114,OWNER,FOG,1,2017-02-21 12:37:22.157
FA0005143,2115,MAILING,FOG,2,2017-02-21 12:53:02.767
FA0004677,2118,MAILING,FOG,1,2017-02-22 09:27:59.620
FA0001972,2119,Director,FOG,1,2017-02-22 09:52:35.080
FA0003584,2120,Director,FOG,1,2017-02-22 09:56:44.830
FA0004292,2121,Restaurant Manager,FOG,3,2017-02-22 10:01:04.837
FA0000474,2122,MAILING,FOG,1,2017-02-23 14:19:12.380
FA0008062,2124,MAILING,FOG,2,2017-03-07 09:01:14.267
FA0010337,2126,Restaurant Manager,FOG,1,2017-03-09 14:29:13.473
FA0008648,2127,Restaurant Manager,FOG,1,2017-03-10 11:28:59.197
2017 Investigation,2128,MAILING,FOG,1,2017-03-14 11:31:27.070
FA0009007,2131,OWNER,FOG,1,2017-03-23 09:00:38.903
FA0000240,2132,OWNER,FOG,1,2017-03-23 09:10:52.410
AK-215030046,2134,MAILING,FOG,2,2017-03-29 12:15:32.123
FA0011523,2135,MAILING,FOG,1,2017-04-03 08:46:03.137
FA0008631,2136,MAILING,FOG,1,2017-04-03 09:35:11.967
FA0012478,2137,MAILING,FOG,1,2017-04-05 07:15:17.203
FA0011521,2138,MAILING,FOG,1,2017-04-10 09:05:56.353
FA0013472,2140,MAILING,FOG,1,2017-04-10 13:34:57.370
TEST site,2141,MAILING,FOG,1,2017-04-12 08:10:23.687
FA0013100,2144,MAILING,FOG,1,2017-04-19 12:12:51.837
FA0013396,2145,Building Manager,FOG,1,2017-04-20 09:37:27.930
AK-215030045,2146,MAILING,FOG,1,2017-04-21 07:07:55.400
FA0012563,2147,MAILING,FOG,1,2017-04-21 12:17:20.950
FA0002948,2150,OWNER,FOG,2,2017-05-01 12:18:06.997
FA0000158,2151,MAILING,FOG,2,2017-05-02 14:06:22.553
AK-215030046,2154,MAILING,FOG,1,2017-05-04 10:49:10.740
FA0009007,2158,Building Manager,FOG,1,2017-05-18 08:14:32.457
AK-215030045,2159,Building Manager,FOG,1,2017-05-18 08:17:46.543
FA0000240,2160,Building Manager GTK Real Estate,FOG,1,2017-05-18 08:22:31.333
FA0008860,2161,OC_FORMAN,FOG,3,2017-05-23 12:39:09.220
FA0006384,2162,OC_FORMAN,FOG,1,2017-05-23 12:42:42.380
FA0001424,2163,OC_FORMAN,FOG,3,2017-05-23 12:45:18.127
FA0006382,2164,OC_FORMAN,FOG,3,2017-05-23 12:48:05.040
FA0006379,2165,OC_FORMAN,FOG,3,2017-05-23 12:51:00.867
FA0001662,2166,OC_FORMAN,FOG,3,2017-05-23 12:53:11.977
FA0006383,2167,OC_FORMAN,FOG,3,2017-05-23 12:55:40.867
FA0006385,2168,OC_FORMAN,FOG,3,2017-05-23 13:00:51.100
FA0000262,2169,OC_FORMAN,FOG,3,2017-05-23 13:03:01.610
FA0006387,2170,OC_FORMAN,FOG,3,2017-05-23 13:05:27.530
FA0006380,2171,OC_FORMAN,FOG,3,2017-05-23 13:07:52.473
FA0001978,2172,OC_FORMAN,FOG,3,2017-05-23 13:14:06.837
FA0001404,2173,OC_FORMAN,FOG,3,2017-05-23 13:17:18.137
FA0003387,2174,OC_FORMAN,FOG,3,2017-05-23 13:41:14.297
FA0009837,2175,OC_FORMAN,FOG,3,2017-05-23 13:43:22.890
FA0008486,2177,OC_FORMAN,FOG,3,2017-05-23 13:51:05.743
FA0008748,2178,OC_FORMAN,FOG,3,2017-05-23 13:53:05.697
FA0000430,2179,OC_FORMAN,FOG,3,2017-05-23 13:55:25.377
FA0000346,2180,OC_FORMAN,FOG,3,2017-05-23 13:58:03.250
FA0008088,2182,MAILING,FOG,1,2017-05-30 10:25:28.747
FA0013451,2183,MAILING,FOG,1,2017-05-30 12:12:24.740
AK-215010159,2184,MAILING,FOG,1,2017-05-30 12:43:59.910
AK-215180332,2185,MAILING,FOG,1,2017-05-30 12:48:03.487
FA0012694,2186,OWNER,FOG,1,2017-05-31 13:34:37.137
FA0003020,2191,MAILING,FOG,1,2017-06-22 15:53:08.080
FA0003020,2192,MAILING,FOG,2,2017-06-22 15:54:13.133
FA0007427,2193,MAILING,FOG,2,2017-06-23 14:50:29.533
FA0014167,2195,MAILING,FOG,1,2017-06-26 08:04:33.353
FA0014167,2197,MAILING,FOG,1,2017-06-26 08:07:40.233
FA0001488,2198,MAILING,FOG,1,2017-06-28 15:14:48.710
FA0011997,2201,MAILING,FOG,1,2017-07-03 09:52:07.310
FA0005400,2203,Authorized,FOG,1,2017-07-07 10:47:59.760
FA0013940,2206,MAILING,FOG,1,2017-07-12 16:47:41.230
FA0010930,2207,MAILING,FOG,1,2017-07-13 12:39:50.870
FA0008686,2208,Building Manager,FOG,2,2017-07-13 12:59:31.257
FA0010930,2209,Building Manager,FOG,2,2017-07-13 13:02:03.700
FOG0000,2210,MAILING,FOG,1,2017-07-14 13:48:06.337
FA0000352,2211,MAILING,FOG,2,2017-07-17 08:10:45.510
FA0001302,2212,MAILING,FOG,2,2017-07-24 11:00:24.127
FA0013072,2213,MAILING,FOG,1,2017-07-24 11:11:18.247
FA0000232,2218,MAILING,FOG,1,2017-07-26 14:06:05.263
FA0009913,2220,MAILING,FOG,1,2017-07-28 13:06:26.080
FOG00012121,2221,MAILING,FOG,1,2017-07-28 13:27:25.910
FA0000417,2222,OWNER,FOG,1,2017-08-01 12:24:26.277
FA0009934,2223,MAILING,FOG,1,2017-08-02 16:36:30.300
FA0012429,2224,MAILING,FOG,1,2017-08-02 16:45:13.517
FA0012644,2225,MAILING,FOG,1,2017-08-03 06:37:33.840
FA0013228,2226,MAILING,FOG,1,2017-08-03 07:37:19.327
FA0003020,2227,MAILING,FOG,1,2017-08-03 13:02:44.767
FA0007173,2229,Restaurant Manager,FOG,2,2017-08-08 07:45:04.967
FA0006742,2230,Authorized,FOG,2,2017-08-08 07:47:47.170
FA0000185,2231,MAILING,FOG,1,2017-08-11 11:17:49.077
FA0005229,2240,MAILING,FOG,1,2017-08-17 15:35:58.933
FOG81817,2241,MAILING,FOG,1,2017-08-18 08:22:25.607
FOG81717,2242,MAILING,FOG,1,2017-08-18 14:44:23.157
FA0009793,2243,MAILING,FOG,1,2017-08-22 13:14:01.440
FA0013677,2244,MAILING,FOG,1,2017-08-23 07:13:08.713
FA0000259,2246,MAILING,FOG,1,2017-08-24 11:18:12.890
FA0014252,2247,MAILING,FOG,1,2017-08-24 15:07:33.557
FA0013508,2250,MAILING,FOG,1,2017-08-29 15:18:01.723
FA0010713,2251,Building Manager,FOG,1,2017-08-29 15:37:34.037
FA0013590,2252,Building Manager,FOG,1,2017-08-29 15:39:40.733
FA0009990,2253,MAILING,FOG,1,2017-08-29 15:43:44.050
AK215030351,2254,Building Manager,FOG,1,2017-08-29 16:11:32.907
AK2150300061,2255,Building Manager,FOG,1,2017-08-29 16:18:45.120
FA0013545,2256,Building Manager,FOG,1,2017-08-31 08:56:36.713
FA0014258,2257,MAILING,FOG,1,2017-08-31 13:44:10.290
FA0013364,2258,MAILING,FOG,1,2017-09-06 10:55:57.627
FA0005002,2259,Authorized,FOG,1,2017-09-07 13:24:39.020
FA0011453,2261,MAILING,FOG,1,2017-09-08 16:12:28.557
FA0000232,2263,MAILING,FOG,1,2017-09-13 07:40:20.440
FA0012915,2264,MAILING,FOG,1,2017-09-13 10:13:47.790
FA0009969,2265,MAILING,FOG,1,2017-09-14 11:33:12.753
FA0011678,2266,MAILING,FOG,1,2017-09-14 12:27:57.690
FA0009918,2267,MAILING,FOG,1,2017-09-14 12:56:34.490
FA0010554,2268,MAILING,FOG,1,2017-09-14 13:17:58.740
FA0012296,2269,MAILING,FOG,1,2017-09-14 14:57:20.953
FA0011553,2270,MAILING,FOG,1,2017-09-14 15:14:26.107
FA0008536,2271,MAILING,FOG,1,2017-09-14 15:37:27.097
FA0010115,2272,MAILING,FOG,1,2017-09-14 16:09:20.820
FA0013623,2273,MAILING,FOG,1,2017-09-14 16:17:06.830
FA0009906,2274,MAILING,FOG,1,2017-09-14 16:28:17.557
FA0010316,2275,MAILING,FOG,1,2017-09-14 16:33:27.143
FA0011698,2276,MAILING,FOG,1,2017-09-14 16:46:05.933
FA0013511,2278,MAILING,FOG,1,2017-09-14 16:59:38.793
FA0010784,2279,MAILING,FOG,1,2017-09-14 17:02:54.807
FA0012594,2280,MAILING,FOG,1,2017-09-14 17:25:39.327
FA0014155,2281,MAILING,FOG,1,2017-09-14 17:31:54.343
FA0012078,2282,MAILING,FOG,1,2017-09-14 17:58:04.107
FA0013431,2283,MAILING,FOG,1,2017-09-14 18:05:24.620
FA0010477,2284,MAILING,FOG,1,2017-09-14 18:07:48.917
FA0012578,2285,MAILING,FOG,1,2017-09-15 09:10:41.740
FA0010714,2286,MAILING,FOG,1,2017-09-15 09:15:25.760
FA0013781,2287,MAILING,FOG,1,2017-09-15 09:18:01.840
FA0011550,2288,MAILING,FOG,1,2017-09-15 09:59:10.380
FA0010585,2289,MAILING,FOG,1,2017-09-15 10:02:55.480
FA0013526,2290,MAILING,FOG,1,2017-09-15 15:48:28.053
FA0012449,2291,MAILING,FOG,1,2017-09-15 16:26:18.910
FA0012573,2292,MAILING,FOG,1,2017-09-15 16:49:48.587
FA0012696,2293,MAILING,FOG,1,2017-09-15 16:55:44.637
FA0009952,2294,MAILING,FOG,1,2017-09-15 17:30:10.823
FA0013380,2295,MAILING,FOG,1,2017-09-15 17:32:21.737
FA0012974,2296,MAILING,FOG,1,2017-09-15 17:36:07.153
FA0013832,2297,MAILING,FOG,1,2017-09-19 12:51:16.780
FA0012827,2298,MAILING,FOG,1,2017-09-19 13:01:50.377
FA0012292,2299,MAILING,FOG,1,2017-09-19 13:28:50.457
FA0014405,2300,MAILING,FOG,1,2017-09-19 13:39:48.723
FA0013778,2301,MAILING,FOG,1,2017-09-19 13:45:46.233
FA0011595,2302,MAILING,FOG,1,2017-09-19 13:49:42.963
FA0012716,2303,MAILING,FOG,1,2017-09-19 14:14:31.877
FA0010137,2304,MAILING,FOG,1,2017-09-19 14:19:59.787
FA001039,2305,MAILING,FOG,1,2017-09-19 17:57:28.867
FA0013673,2306,MAILING,FOG,1,2017-09-20 08:45:44.967
FA0013144,2307,MAILING,FOG,1,2017-09-20 09:07:43.693
FA0013638,2308,MAILING,FOG,1,2017-09-20 09:11:12.477
FA0012471,2309,MAILING,FOG,1,2017-09-20 09:15:50.597
FA0010632,2310,MAILING,FOG,1,2017-09-20 09:18:55.950
FA0013179,2311,MAILING,FOG,1,2017-09-20 09:22:28.857
FA0013803,2312,MAILING,FOG,1,2017-09-20 09:23:23.240
FA0013527,2313,MAILING,FOG,1,2017-09-20 09:26:32.693
FA0013459,2314,MAILING,FOG,1,2017-09-20 09:28:57.020
FA0013772,2315,MAILING,FOG,1,2017-09-20 09:39:03.190
FA0013520,2316,MAILING,FOG,1,2017-09-20 09:42:13.033
FA0011825,2317,MAILING,FOG,1,2017-09-20 10:08:41.513
FA0010389,2318,MAILING,FOG,1,2017-09-20 10:11:05.590
FA0012720,2319,MAILING,FOG,1,2017-09-20 10:16:04.680
FA0010120,2320,MAILING,FOG,1,2017-09-20 10:17:15.383
FA0014325,2321,MAILING,FOG,1,2017-09-20 10:21:09.740
FA0010414,2322,MAILING,FOG,1,2017-09-20 10:37:02.183
FA0010694,2323,MAILING,FOG,1,2017-09-20 10:38:29.497
FA0012859,2324,MAILING,FOG,1,2017-09-20 10:51:25.367
FA0012860,2325,MAILING,FOG,1,2017-09-20 10:52:46.953
FA0013544,2326,MAILING,FOG,1,2017-09-20 10:57:24.367
FA0013602,2327,MAILING,FOG,1,2017-09-20 12:41:45.360
FA0013576,2328,MAILING,FOG,1,2017-09-20 12:47:37.520
FA00001755,2329,MAILING,FOG,1,2017-09-20 13:00:38.650
FA0010895,2330,MAILING,FOG,1,2017-09-20 13:05:26.550
FA0013573,2331,MAILING,FOG,1,2017-09-20 13:22:14.493
FA0013335,2332,MAILING,FOG,1,2017-09-20 16:36:03.390
FA0011461,2333,MAILING,FOG,1,2017-09-20 16:41:15.930
FA0013234,2334,MAILING,FOG,1,2017-09-20 16:44:45.880
FA0013551,2335,MAILING,FOG,1,2017-09-20 16:54:12.790
FA0010034,2336,MAILING,FOG,1,2017-09-20 17:45:13.073
FA0012628,2337,MAILING,FOG,1,2017-09-20 18:05:57.710
FA92017,2338,MAILING,FOG,1,2017-09-21 14:24:38.000
FA0011666,2339,MAILING,FOG,1,2017-09-21 16:31:11.933
FA0012882,2340,MAILING,FOG,1,2017-09-21 16:40:11.213
FA0013651,2341,MAILING,FOG,1,2017-09-21 16:44:04.590
FA0012620,2342,MAILING,FOG,1,2017-09-21 16:47:26.680
FA0011835,2343,MAILING,FOG,1,2017-09-21 16:52:54.017
FA0011637,2344,MAILING,FOG,1,2017-09-21 16:56:31.613
FA0011715,2345,MAILING,FOG,1,2017-09-21 16:59:07.587
FA9913649,2346,MAILING,FOG,1,2017-09-21 17:08:57.127
FA0013359,2347,MAILING,FOG,1,2017-09-21 17:16:38.253
FA0014184,2348,MAILING,FOG,1,2017-09-21 17:26:01.323
FA0013662,2349,MAILING,FOG,1,2017-09-21 17:43:16.287
FA0011514,2350,MAILING,FOG,1,2017-09-21 17:50:37.160
FA0011788,2352,MAILING,FOG,1,2017-09-22 14:19:39.693
FA0013447,2353,MAILING,FOG,1,2017-09-22 14:28:32.850
FA0010500,2354,MAILING,FOG,1,2017-09-22 14:48:37.363
FA0013724,2355,MAILING,FOG,1,2017-09-22 15:03:02.783
FA0013006,2356,MAILING,FOG,1,2017-09-22 15:06:53.160
FA0010037,2357,MAILING,FOG,1,2017-09-22 15:53:59.523
FA0013795,2358,MAILING,FOG,1,2017-09-22 16:04:12.740
FA0013587,2359,MAILING,FOG,1,2017-09-22 17:21:30.417
FA0013629,2360,MAILING,FOG,1,2017-09-22 17:24:32.827
FA0012771,2361,MAILING,FOG,1,2017-09-22 17:26:53.800
FA0010747,2362,MAILING,FOG,1,2017-09-22 17:33:18.010
FA0014424,2363,MAILING,FOG,1,2017-09-22 17:40:18.673
FA0014323,2364,MAILING,FOG,1,2017-09-22 17:43:25.650
FA0012648,2365,MAILING,FOG,1,2017-09-22 17:48:56.167
FA0012678,2366,MAILING,FOG,1,2017-09-25 09:20:28.457
FA0013410,2367,MAILING,FOG,1,2017-09-25 09:23:16.530
FA0009702,2368,MAILING,FOG,1,2017-09-25 09:26:20.413
FA0010538,2369,MAILING,FOG,1,2017-09-25 09:36:52.497
FA0010350,2370,MAILING,FOG,1,2017-09-25 09:45:09.840
FA0014247,2371,MAILING,FOG,1,2017-09-25 09:55:17.710
FA0011789,2372,MAILING,FOG,1,2017-09-25 17:55:12.690
FA0013596,2373,MAILING,FOG,1,2017-09-25 17:57:10.947
FA0013517,2374,MAILING,FOG,1,2017-09-25 18:02:21.020
FA0012665,2375,MAILING,FOG,1,2017-09-26 09:13:44.080
FA0010125,2376,MAILING,FOG,1,2017-09-26 09:28:24.833
FA0011792,2377,MAILING,FOG,1,2017-09-26 09:32:35.047
FA0011749,2378,MAILING,FOG,1,2017-09-26 10:14:51.520
FA0009913,2379,Building Manager,FOG,2,2017-09-26 10:23:18.100
TrainingLinkoPOM,2380,MAILING,FOG,1,2017-09-26 14:50:26.133
FA0012796,2381,MAILING,FOG,1,2017-09-26 17:50:31.170
FA00045770,2382,MAILING,FOG,1,2017-09-27 10:48:50.397
FA0012629,2383,MAILING,FOG,1,2017-09-28 09:24:40.270
FA0011719,2384,MAILING,FOG,1,2017-09-28 09:29:44.140
FA0013102,2385,MAILING,FOG,1,2017-09-28 09:34:11.650
FA0010919,2386,MAILING,FOG,1,2017-09-28 09:38:05.203
FA0013636,2387,MAILING,FOG,1,2017-09-29 10:10:22.037
FA0010336,2388,MAILING,FOG,1,2017-09-29 10:23:30.003
FA0012673,2389,MAILING,FOG,1,2017-09-29 10:26:18.977
FA0010604,2390,MAILING,FOG,1,2017-09-29 10:47:25.770
FA0010861,2391,MAILING,FOG,1,2017-09-29 10:57:01.027
FA0012831,2392,MAILING,FOG,1,2017-09-29 10:59:11.017
FA0014406,2393,MAILING,FOG,1,2017-09-29 11:01:16.060
FA0013357,2394,MAILING,FOG,1,2017-09-29 11:11:43.457
FA0013761,2395,MAILING,FOG,1,2017-09-29 16:33:19.703
FA0013777,2396,MAILING,FOG,1,2017-09-29 17:10:47.070
FA0012862,2397,MAILING,FOG,1,2017-09-29 17:14:46.920
FA0013661,2398,MAILING,FOG,1,2017-09-29 17:18:27.550
FA0000472,2399,MAILING,FOG,1,2017-10-02 09:55:29.880
FA0010040,2400,MAILING,FOG,1,2017-10-02 10:45:27.227
FA0012190,2401,MAILING,FOG,1,2017-10-02 10:48:48.540
FA0011557,2402,MAILING,FOG,1,2017-10-02 10:52:24.770
FA0013707,2403,MAILING,FOG,1,2017-10-02 10:55:55.377
